product_id,product_category_name_english,product_weight,product_dimension_m³,product_mass,avg_delay_in_days
901d948bd60c35ff015aa3a8fe28b610,computers_accessories,0.2000,0.0030,0.01500000,7.0000
928e52a9ad53a294fdcc91bcf59d1751,housewares,1.6000,0.0240,0.01500000,14.0169
c21d0cfb10ff3cef881d63e1be43f260,sports_leisure,0.1180,0.0018,0.01498305,12.5000
33210191b5878f3ffcb98ee93963da63,sports_leisure,0.7000,0.0105,0.01498286,17.5000
0ed27993e016d4546e2038bfd75b812c,others,1.0000,0.0150,0.01497600,10.5000
3db8ae718c645f8d0de8d1042bd9acd6,sports_leisure,0.2500,0.0037,0.01497600,11.5000
d85c634ccca1e39041f2e692079dedf6,watches_gifts,0.4570,0.0068,0.01496718,14.0000
f075897551d47345068c1d90ed454fe1,agro_industry_and_commerce,6.8200,0.1021,0.01496481,4.0000
28e84464cd1bbb430b6394a555573df8,cool_stuff,2.0000,0.0299,0.01496250,23.0000
8108bd323f83c37e82b2f8ff9263da19,cool_stuff,2.0000,0.0299,0.01496250,22.5000
91b3eea4ab6c21d2f61d53597e49bf3f,toys,0.2000,0.0030,0.01496000,0.0000
5c1548dadfd64a5fd07c57e378c170f9,cool_stuff,0.2000,0.0030,0.01496000,23.0000
e28e0ee4dffaf8ed5508c35aaf1d0d25,toys,0.2000,0.0030,0.01496000,8.0000
d43ee56f2821be64f6bd3c3af659789b,health_beauty,0.2000,0.0030,0.01496000,1.0000
a1412569d6d8b10733d218dac1ab86ec,furniture_decor,0.8000,0.0120,0.01496000,9.0000
a1beef8f3992dbd4cd8726796aa69c53,musical_instruments,3.5500,0.0531,0.01496000,12.0000
b275ae464e6098f8a20cb7fc183a7a94,health_beauty,0.3250,0.0049,0.01496000,14.0000
2db85e45ff15b96518baa00fdacdc6c6,health_beauty,0.3000,0.0045,0.01496000,15.0000
1775f1f0d5c82a7c311baa9074593e6d,perfumery,0.2000,0.0030,0.01496000,18.0000
0269bdfd3a4f3d384753cbadc1d742be,housewares,0.3500,0.0052,0.01496000,3.0000
067e1aaf685cc3da73e97a0abf22561c,toys,0.2000,0.0030,0.01496000,3.0000
155663cd6bc8d7e90375c19f73136bab,watches_gifts,0.2500,0.0037,0.01496000,12.0000
e0df353ed6d11a723c8046c7aec42d62,toys,0.6300,0.0094,0.01495873,6.0000
d41a53937c9fddcd3aafd96be7d4f345,bed_bath_table,0.5670,0.0085,0.01495591,34.0000
75a47765c76d844336312e1fe832184e,bed_bath_table,0.5670,0.0085,0.01495591,6.0000
516ccdc0667fe7e260156d1998ef9546,office_furniture,7.5630,0.1131,0.01495438,21.1429
0418d6ca9336c4a7ef9667aac0be1976,consoles_games,0.2600,0.0039,0.01495385,NULL
9ea3e671b22bfe796818b4fac0d6b974,consoles_games,0.3050,0.0046,0.01495082,21.0000
4da918a160c19da9bfdf9945d18006ec,musical_instruments,5.6000,0.0837,0.01494643,34.0000
3516632e8f52b679ff83d1665ecc990e,computers_accessories,0.1670,0.0025,0.01494611,18.1111
a1f1aaa22f634ff796e9acad925c346d,garden_tools,6.0250,0.0900,0.01493776,7.0000
44b6fc0101a9341e43ad3342a51ef75b,toys,3.6000,0.0538,0.01493556,5.5000
482e0a72b19df54bba7ca208726a3241,toys,1.0500,0.0157,0.01493333,-5.0000
4cee4c57bf2e00c0c0e10918245491c1,bed_bath_table,3.7500,0.0560,0.01493333,17.0000
318026bb905cd235b62c2f2f4eace780,housewares,0.9000,0.0134,0.01493333,13.6667
28f486789a96800dc97bb98e780e6d31,perfumery,0.4500,0.0067,0.01493333,12.0000
cbff1df298f7bfd7b65557cfc4133d62,health_beauty,0.4500,0.0067,0.01493333,11.6250
d5b703c271f43f9c588a6f512a00f77e,toys,0.1500,0.0022,0.01493333,12.2727
92e22f96f92bc2dc5d6504f301010a34,auto,1.5000,0.0224,0.01493333,12.0000
7edd6cf84eed8d7a3b63543734fb1249,stationery,0.7500,0.0112,0.01493333,14.0000
79e42c4fa2bde6e0c828d23c4fb7df35,musical_instruments,0.9000,0.0134,0.01493333,5.6667
a412a4cce5810a2d4fc9ce36664a929b,auto,5.0000,0.0747,0.01493280,6.6000
58f2eb98f8755091c439e30d48aa9b46,housewares,1.5500,0.0231,0.01491935,6.0000
5357939c29929b47a0e3923da9155fbd,home_appliances,0.4000,0.0060,0.01491750,9.0000
37cc742be07708b53a98702e77a21a02,home_appliances,0.4000,0.0060,0.01491750,20.0000
47680bbc62e3aed9ad9333456c7caa32,small_appliances,0.4000,0.0060,0.01491750,23.0000
d5e382d902479580700a4694f5673dde,home_appliances,0.4000,0.0060,0.01491750,10.0000
c58674d8eb9e41cef68b0d62be2cf843,home_appliances,0.4000,0.0060,0.01491750,8.0000
9f1c3e71d56894398a42b050b07f1baa,cool_stuff,0.1630,0.0024,0.01491411,10.1481
63c6d5d1d4b7b62eeac562b995ce4bbb,watches_gifts,0.3250,0.0048,0.01490769,22.0000
b6e352d888ba31d8999af279cd63aa24,housewares,1.2250,0.0183,0.01489959,13.0769
b857b608c3be71c9902466b752bed1da,toys,0.2500,0.0037,0.01489600,29.0000
891f85176bb33d23b19f1cc30eb2660f,audio,2.0000,0.0298,0.01489550,17.0000
74136808e9dcf6fd885771521203035e,auto,3.4000,0.0506,0.01488971,7.0000
d5d6b56db7971e5aeb2c676fa9821d65,bed_bath_table,2.1500,0.0320,0.01488372,20.2000
25e2023ed83352bde98dc1490d14c3d8,toys,0.8870,0.0132,0.01488162,10.7879
99d2542c137ffd3cea8e2867d95546c4,costruction_tools_tools,1.0500,0.0156,0.01488095,16.0000
93201ae32ea7725876739ba9f0d2c851,costruction_tools_tools,1.0500,0.0156,0.01488095,9.0000
c708e48bf01416863f8bc5d3e8ad5de8,stationery,1.0500,0.0156,0.01488095,14.0000
f26e831dd6a085fbe6c442ba3efb970f,furniture_decor,1.0500,0.0156,0.01488095,10.0000
e3e6af2b9a779d64b3589a5b56102d16,furniture_decor,1.0500,0.0156,0.01488095,9.0000
cd00226b5a6c74c899d42c8a1114d7ff,construction_tools_construction,0.6000,0.0089,0.01488000,17.0000
317610c6c173aec78923ac272ae9393d,sports_leisure,2.5000,0.0372,0.01488000,15.0000
01ebdb7ca76a3c581c0d5229ed80be7c,garden_tools,0.6000,0.0089,0.01488000,8.0000
20dfc860c4bf533f00053ad778d01a66,bed_bath_table,5.1750,0.0770,0.01488000,-1.0000
78a7cc444491481488eb202f4f98903c,toys,1.1000,0.0164,0.01488000,16.0000
6ee79a827c36202118501870afb17875,furniture_decor,0.6000,0.0089,0.01488000,15.4000
590386f8c7dfc7ab1adac3857a4c074c,luggage_accessories,0.5500,0.0082,0.01488000,19.0000
03d7ad0ce97624c931b3abde02b5d819,perfumery,0.2490,0.0037,0.01487952,17.7500
3f17be73cd550ddcf19e0e60c3fa14b2,toys,0.4840,0.0072,0.01487603,25.0000
ddc01db3147c02cb8f547ac87da1718f,perfumery,0.1600,0.0024,0.01487500,14.3333
0cb8c29f963ae2069fcc3afe95fd93c1,toys,5.0310,0.0748,0.01487179,17.0000
0d9374142ba86a7c22357ea192bcfde6,housewares,1.2750,0.0190,0.01486588,11.5556
38cd38029795797c97b73421fdad08cf,fashion_bags_accessories,0.3500,0.0052,0.01486286,16.5000
48640118918b5bd6454e3fee20ad637b,sports_leisure,2.8000,0.0416,0.01485714,4.3333
c122f3648b40e013db57964f1721c25b,telephony,0.3500,0.0052,0.01485714,15.0000
ce4d0d86fef2b1760405c82feea6bb7f,auto,7.3500,0.1092,0.01485714,-3.0000
ab60483af7942c4bf838242e83eafee6,furniture_decor,1.7500,0.0260,0.01485714,14.0000
96ce363b8a694e8e298a9687a2f7cc02,telephony,0.3500,0.0052,0.01485714,15.0000
5237c554fade603fbb83dcbcdadcdaac,auto,1.9000,0.0282,0.01485474,13.3333
cbe73e033835920bea2c769177237510,housewares,0.9500,0.0141,0.01485474,22.0000
dbbda25f6b7c74669cf2203b2e3139a0,health_beauty,0.3000,0.0045,0.01485000,16.0000
dcd7a14115098925c83dd54daab99cbd,stationery,0.2000,0.0030,0.01485000,-6.0000
fd76f22bf3648e0dd4295e593def7664,auto,1.0000,0.0149,0.01485000,13.1429
d3fa833c2316e10ef73de032c989e814,toys,0.4000,0.0059,0.01485000,10.5000
7c6ae4d12d2754ca0826ad17792c554e,sports_leisure,2.0000,0.0297,0.01485000,12.5000
32a6743a58d26480b6aa3850856286ac,toys,0.6620,0.0098,0.01484592,15.5000
35a3e0dd6e0b5b84dfd2997546da5df8,sports_leisure,2.8860,0.0428,0.01484407,13.0000
f1f41c991881dc3d4cbcedade3ec1622,health_beauty,0.7500,0.0111,0.01484267,6.3333
0e323ee8f8dc60a0b875e9ac4daf1337,telephony,0.3170,0.0047,0.01483912,9.3333
1dad4dd7924d7c81aaca41d4a716433d,sports_leisure,0.5500,0.0082,0.01483636,8.5000
c3adcd846a294794059da678fb939220,furniture_decor,1.2000,0.0178,0.01483500,11.0000
9630b857efd71e4e583678219f57f0e2,luggage_accessories,1.3000,0.0193,0.01483462,16.0000
d982791b03ad95faaa03fc746ad04672,computers_accessories,2.3000,0.0341,0.01482783,10.6000
7b0c4d9da2e7edd82a2ee63609d09c69,stationery,1.7000,0.0252,0.01482353,20.0000
8ebd584f33b5fdca6428a5130d6e17d2,furniture_decor,0.4250,0.0063,0.01482353,14.0000
9847d08b81ab75c5bdaf6823c7fe00b2,bed_bath_table,0.9000,0.0133,0.01482000,6.2000
1d496423fce0841afd60434ee1ed837f,telephony,0.1000,0.0015,0.01482000,14.0000
3a135477bf41350a0b1d8afdf616d446,toys,0.6000,0.0089,0.01482000,12.2000
3706bfca98c324436c9037eb9b35f594,bed_bath_table,0.2000,0.0030,0.01482000,8.0000
c93b1a2e204567ed8b8b59a99456f8c4,auto,5.4000,0.0800,0.01481481,10.0000
e5a9ed1edaebd9efadcc8b9e02b115ea,housewares,2.7000,0.0400,0.01481481,7.0000
52b4432d5f2efc197d3e792329b38cec,computers_accessories,0.2410,0.0036,0.01481328,2.0000
3818a07e6b254165220a6c0eb6e7b538,toys,1.2250,0.0181,0.01481143,28.0000
dc84e20150e6742b653dfdd592c4bd42,sports_leisure,0.1750,0.0026,0.01481143,10.0000
83e5adb51c0d54eff80057f064f808d2,consoles_games,0.8170,0.0121,0.01481028,8.7778
3c1fe640b9b303b8f12b612e350b9446,toys,3.0750,0.0455,0.01480976,13.0000
3379df99dfd26b916bb666847bedab3e,housewares,3.2500,0.0481,0.01480769,15.0000
60567eaf5cdf794639e94508ec387a82,fashion_bags_accessories,3.3500,0.0496,0.01480597,11.4545
fe75529a267b76ac6e96f0c322a899a4,health_beauty,0.3040,0.0045,0.01480263,8.6400
491cc3d85596f60cdc9fac9d202c9fb8,bed_bath_table,0.9000,0.0133,0.01477778,14.0000
929f6896d3fbc8e476b46533ccab428a,telephony,0.0670,0.0010,0.01477612,18.0000
7dffa5a576c3022da3db58e3b829f886,watches_gifts,0.5500,0.0081,0.01477273,18.1429
aa8fce5e65ab73ab73101ea58d710905,sports_leisure,0.3290,0.0049,0.01477204,12.1667
ed1e39b938c6cc6867d8f5fd408ce319,housewares,0.6500,0.0096,0.01476923,20.0000
f087c706a59c175468a1a05c5d2305e5,furniture_decor,1.3000,0.0192,0.01476923,13.0000
c2cc0ecc5738d02d916da7e23d80286c,garden_tools,0.6500,0.0096,0.01476923,7.0000
0b5c0ecd14105464e2b879a307092e3f,luggage_accessories,0.6500,0.0096,0.01476923,15.3333
58cda2faccdf7f8620e45b6a863efd3f,small_appliances_home_oven_and_coffee,1.6250,0.0240,0.01476923,8.0000
8df56ba30e76d09f57ca93ee364616a0,bed_bath_table,1.6000,0.0236,0.01476563,12.0000
83309bfd8eef19fbfaa8e790b824b572,home_confort,1.6000,0.0236,0.01476563,12.0000
6856ab01ef22301e08a45d5842ccb247,bed_bath_table,1.6000,0.0236,0.01476563,9.6667
f1261761d91b574288d60a6390a007b6,bed_bath_table,1.6000,0.0236,0.01476563,12.0000
e69de7cd67f5bb13797a8530acd9c711,bed_bath_table,1.6000,0.0236,0.01476563,17.5000
08d94d42353229701a47e7cd5362b450,home_confort,1.6000,0.0236,0.01476563,-2.0000
e18a4f01146e302c11c4ae7a99dd349e,sports_leisure,0.2280,0.0034,0.01476316,-20.0000
aaf29331649db17cf18a6bafc047f75a,home_appliances_2,10.0000,0.1476,0.01476200,13.0000
4501cf8b9a1915bbfb91d227cd2f1c7e,pet_shop,1.2000,0.0177,0.01476000,1.0000
30bbdf80d68d281c9cefcb26becdc8ae,perfumery,0.4880,0.0072,0.01475410,10.0000
9dab18e1ef58157820b023749d339b29,housewares,0.1830,0.0027,0.01475410,28.0000
5d5472bc6ef147ff1d2ca0b78127caae,health_beauty,0.3550,0.0052,0.01474930,21.0000
c77b6d877cddcdb6bdc51621056bad6c,auto,0.0830,0.0012,0.01474699,13.0000
c457d4bdf5645f666bdd00678e2fb286,furniture_living_room,2.5000,0.0369,0.01474560,14.0000
3a0a670620f51d9287a85a9d81474dc0,housewares,1.2500,0.0184,0.01474560,6.0000
abf005f4791cfbdb0cb9596298eb5f4f,toys,1.0000,0.0147,0.01474200,16.0000
cd98aa29e19c49446df63da64454db07,auto,1.9000,0.0280,0.01473684,13.0000
d678178aa4291cd25a755a90188375c8,furniture_decor,0.9500,0.0140,0.01473684,15.9615
9ecadb84c81da840dbf3564378b586e9,furniture_decor,0.9500,0.0140,0.01473684,7.8247
abc3432ff825d8e524db1d4eac6d2099,telephony,0.1500,0.0022,0.01473333,10.3548
c638e232871cb1e760eaa7e724bc3eb2,others,0.3000,0.0044,0.01473333,7.8000
41f6cb7c3b1200749326e50106f32d58,sports_leisure,0.3300,0.0049,0.01472727,7.0000
333789d98505fa09e6e270b62360996e,furniture_decor,0.5500,0.0081,0.01472727,16.2500
16ec3cff48acf77c13de21217bcc8af0,cool_stuff,3.4630,0.0510,0.01472018,21.5000
3c37353c20d6c00e079dbc21cf39f305,home_appliances,0.2750,0.0040,0.01472000,16.0000
aa8d767a6316127a012fc3d16b84dc7f,musical_instruments,0.5000,0.0074,0.01472000,19.3333
be4daa163f6e100a73d7cddcf2a4c4de,fashion_bags_accessories,0.0500,0.0007,0.01472000,10.0000
be8c497ccf955e3f8817bbd38626ac29,food_drink,0.3000,0.0044,0.01472000,14.0000
7ae8d9b8eca8a6daf066e53ddc7034d3,electronics,0.1500,0.0022,0.01472000,13.5000
4632bc49b300378ed4f1d48f424d414e,auto,0.7950,0.0117,0.01471698,47.0000
c88b4c14d55eb0c9706f83e3e01cd091,cool_stuff,0.5380,0.0079,0.01471561,16.0000
0f9df08ca6757f6d5158b71f5d307724,home_construction,0.5500,0.0081,0.01471273,13.5000
b932cbe9be7a3e71d8fa7f1865797ff6,health_beauty,0.2480,0.0036,0.01470968,14.0000
14e9b59d37c1571b980c02e237a5d395,garden_tools,6.8000,0.1000,0.01470588,10.0000
3350d0f553c213f918a89ce65d269417,pet_shop,0.8500,0.0125,0.01470588,12.0000
287aafe80d2beee0ac805deb436fdd89,bed_bath_table,0.8500,0.0125,0.01470588,27.0000
d22f287512fb5bda6efc5c8e6216c6db,health_beauty,1.4500,0.0213,0.01470345,16.6250
550299c725cac9511da2b6f40543270c,bed_bath_table,0.2000,0.0029,0.01470000,24.0000
84676380ed30810651646aee76522f90,housewares,0.5000,0.0074,0.01470000,8.0000
dbf2cc639a05cc8c1583d46c2cc49c0f,housewares,0.9750,0.0143,0.01469333,15.0000
7e6369ae76be68baac2fe55ba089b37f,perfumery,0.1830,0.0027,0.01468852,2.0000
b67841db204fe56a1b7d0b4d7c6fca8b,watches_gifts,0.2500,0.0037,0.01468800,24.0000
e8b748331bfa82cd846159f42049c7f4,electronics,0.1250,0.0018,0.01468800,14.0000
512a1d3b016cbc85a8359c3fc99b4abb,sports_leisure,3.1270,0.0459,0.01468500,21.0000
75f3ef6a5cb0f2d5aeef15925f0ccf69,consoles_games,0.5300,0.0078,0.01467170,15.0000
47f699d9462e071f977f612be2b5b67a,health_beauty,1.3500,0.0198,0.01466889,17.5000
458ae769e3911daa7d7e44ee726c7e78,baby,0.3000,0.0044,0.01466667,9.0000
389c7d7f59a980be2afbe84d648cd80f,housewares,0.3000,0.0044,0.01466667,NULL
421730bc1e40e869255cc20542bd2444,sports_leisure,0.3000,0.0044,0.01466667,15.0000
0db3775f48739f2e8dbaebeb631eb4ac,furniture_decor,0.9000,0.0132,0.01466667,7.5000
004552d98c5d3653af8b4dbe8def0048,furniture_decor,0.9000,0.0132,0.01466667,15.0000
e42b2970798f850409bdc6fc482a7ead,health_beauty,0.3000,0.0044,0.01466667,6.0000
f408131193fe9da16836115414229012,fashion_underwear_beach,0.3000,0.0044,0.01466667,27.0000
b6ae00a2c239c532a6e622262e49bb55,music,0.3000,0.0044,0.01466667,-22.0000
abaf51d7a67cc363c8da7ae77d15ecdb,sports_leisure,0.3000,0.0044,0.01466667,15.0000
74fc0f00f12925f590846cc41144df80,pet_shop,0.1500,0.0022,0.01466667,12.0000
575c38b4c88fc7b35ef22fc8312bfe1b,cool_stuff,1.2000,0.0176,0.01466667,11.0000
59166cb25207e97d04951200086920b3,audio,0.1500,0.0022,0.01466667,8.0000
5ddab10d5e0a23acb99acf56b62b3276,housewares,0.4500,0.0066,0.01466667,16.0000
9e104e498448eaafc576278446e9bdd5,fashion_underwear_beach,0.3000,0.0044,0.01466667,14.0000
1da4c75f3ccfdd3e7f3416b5b0aa0f5e,luggage_accessories,4.2190,0.0618,0.01465466,18.0000
7289a8d65ae2c86dfdee27f8af257a3d,health_beauty,1.1000,0.0161,0.01465455,-8.0000
4c94c6d6b751fcf32a8c43533d613b07,sports_leisure,1.2000,0.0176,0.01464667,16.0000
81e28350cb23946c126a86d92667c48b,toys,0.5250,0.0077,0.01464381,13.0000
d689403366ea94295d3c38f630928568,watches_gifts,0.1150,0.0017,0.01463478,7.0000
bfc59c5d8a26d129f82fbc5207fcd676,cool_stuff,2.0000,0.0293,0.01463000,30.3333
7220c6a818067f0a916279b9a207f299,cool_stuff,2.0000,0.0293,0.01463000,13.0000
6984b61fd1255c2a7fc3c11ce6d84509,baby,0.1000,0.0015,0.01463000,9.5000
8920f1824cd68512eb6fb0b0f41004bf,fashion_bags_accessories,0.3500,0.0051,0.01462857,18.6667
033e5e4f49acb5621c782ac8a37aa90b,luggage_accessories,0.1750,0.0026,0.01462857,11.0000
0786b87f44a44896ee0a59373edfcc50,housewares,3.5000,0.0512,0.01462857,11.0000
b14becd90b0c2fe7819c324c6a41168d,auto,0.3500,0.0051,0.01462857,21.0000
86f024d3bdcdb9b54c9fffd92be39f54,furniture_decor,0.4500,0.0066,0.01462222,14.0000
42b3cf00e662d57725bd2425b106563f,small_appliances,1.3000,0.0190,0.01462154,15.0000
d6443622b97746fcd40fefeac38a9964,health_beauty,0.2930,0.0043,0.01462116,NULL
81bc8fd12691dc4b290dc8c668532e1e,home_construction,1.2500,0.0183,0.01462000,9.3333
de1dab31e5f3737cd024f5fe44743fa9,sports_leisure,0.4420,0.0065,0.01461538,11.7143
9348cf658c9f20576186a9f3b82c58c3,health_beauty,1.1750,0.0172,0.01461447,17.0000
5861217c6b00a886e28a101167dbb1e1,housewares,0.4250,0.0062,0.01461176,1.0000
4834f24983a4f056e5ae64265f723aaf,electronics,0.2300,0.0034,0.01460870,6.0000
9831e59284189574c8b3dde0265e5230,cool_stuff,2.0500,0.0299,0.01459756,16.0000
742979e885a7f5409cc6a938eb7c4843,bed_bath_table,6.9500,0.1014,0.01459597,10.0000
5a21ffb33906d29b4ad9edf60f6f1b2e,sports_leisure,1.8500,0.0270,0.01459459,17.2500
6449ec897c9c3c3bcd296df559f6e746,housewares,1.8500,0.0270,0.01459459,21.0000
8a7bf523741f8c2bb93d0d6ed38c18d0,furniture_decor,1.8500,0.0270,0.01459459,7.6667
35c4bd936587a3b496e5f865b551de1a,housewares,1.8500,0.0270,0.01459459,24.0000
c89996e9535e7501653008a29281b97d,furniture_decor,1.8500,0.0270,0.01459459,28.0000
f9b178c9fdc90bbcfbd6c6b49ed47d4c,furniture_decor,1.8500,0.0270,0.01459459,18.4444
68749ef9499d72290629ec3f71596d34,sports_leisure,2.5000,0.0365,0.01459200,-18.0000
28e6a89f22da7a12c26de9eaac8631a2,furniture_decor,1.7500,0.0255,0.01458857,49.0000
21db47f6493b06e8e7fc562ec9890e77,computers_accessories,0.3000,0.0044,0.01458333,13.0000
46805be02f14add01c364b5ca18959ec,housewares,1.5000,0.0219,0.01458333,18.0000
041644fcb6426ab2a7c992fac010771a,computers_accessories,0.3000,0.0044,0.01458333,23.0000
c12c1482a995be91e395cb9276661e32,furniture_decor,0.3000,0.0044,0.01458333,3.0000
e0d3e5cf1969f20bd69e052ec6cf8f8f,furniture_decor,0.3000,0.0044,0.01458333,9.0000
a1ef6deeb394537b4da00d88e6c5313a,stationery,0.6000,0.0088,0.01458333,23.0000
734b90405c30810d3c6d8029d503f4eb,furniture_decor,0.3000,0.0044,0.01458333,8.5000
4f0a445aa70e0bcec25ba0ef7c7e863e,toys,1.2000,0.0175,0.01458333,7.0000
9c6754103e603fdc289f1b1b69c63631,furniture_decor,0.3000,0.0044,0.01458333,5.0000
9c4ee35acd7dd98647f7564a6c935f3f,auto,0.4000,0.0058,0.01458000,5.0000
781afe929e3016a667f5f439afd55fce,sports_leisure,0.4000,0.0058,0.01458000,9.8814
8650c4bacaf0a2cd9ce38bd72004c276,health_beauty,0.4000,0.0058,0.01458000,34.0000
1175dc374bce5c9d93c4d4281d8d85d7,perfumery,0.4000,0.0058,0.01458000,31.6667
f9af3e675a59ac5c74736e8f6e501f6b,sports_leisure,0.4000,0.0058,0.01458000,5.0000
ccdf954ce1d166f00d312d6b461c046f,baby,14.0000,0.2041,0.01458000,13.0000
ac0ac7fa83bfae616a1a9e049c2d5a2a,toys,0.3000,0.0044,0.01458000,17.5000
acc10c61bc17a1c18cae33d4884f7e79,furniture_decor,0.4000,0.0058,0.01458000,13.0000
e935787651bc6a165a8bfbba20333630,computers_accessories,0.2800,0.0041,0.01457143,9.0000
d593482d0fde39297f9253274b4903d9,sports_leisure,0.3500,0.0051,0.01457143,41.0000
1fb368a1506cced21a07abb6d220c4e1,consoles_games,0.0980,0.0014,0.01457143,26.3333
853ece231e7141c4e815d687c68c6b7d,sports_leisure,3.8000,0.0554,0.01456632,8.0000
942a3f93bb7ecf95f0b901bd89f4acdb,sports_leisure,1.2500,0.0182,0.01456000,21.1667
912ab68074130a81d1d94f48b67150a2,garden_tools,2.9000,0.0422,0.01456000,6.0000
5389dbdf62ed8bee6b52fab9c9891f2e,computers_accessories,0.2000,0.0029,0.01456000,15.0000
14a174908a08ad7cfb56d3814d8e0ea5,bed_bath_table,1.1500,0.0167,0.01456000,14.8000
40a031e5449e42ea991c4ebd5d8639ce,consoles_games,0.2000,0.0029,0.01456000,13.0000
addc4d1f7d82e1b6c5ba37d6559ac127,auto,0.3000,0.0044,0.01456000,12.8571
afd8f74b298294d9a3fb33f93ce6c5e5,auto,0.2000,0.0029,0.01456000,12.0000
b9023d686fca0dca3ac844814e92e92b,electronics,0.2000,0.0029,0.01456000,14.6667
c36bbb0e95d7546794ee5170baf0df93,bed_bath_table,0.3000,0.0044,0.01456000,15.0000
db91bca0e0253d71433c22ac5acd0fbe,stationery,0.5750,0.0084,0.01456000,20.6667
de41a36499155c8c19a9eff9e8f7d52f,bed_bath_table,0.3000,0.0044,0.01456000,6.5000
e0f33a3329af6716a0bb47fd7a664439,others,0.2000,0.0029,0.01456000,13.9167
84b88b5f25e4651dbc4c1c9c7e4b7d27,bed_bath_table,1.8500,0.0269,0.01455568,15.0000
568d3a7903cd345508734bf75e72565f,furniture_decor,0.4330,0.0063,0.01454965,-5.0000
75b1325940492d3513fd4f50897b1bf9,bed_bath_table,0.4330,0.0063,0.01454965,8.5000
c048c78e247ffc5c2493a9a39e0fc5cd,sports_leisure,0.4330,0.0063,0.01454965,8.0000
bc5b673b87453987a45b11d34bb69de8,furniture_decor,2.7500,0.0400,0.01454545,12.7500
ac06fe86362d2401d00a5a03a1e693ac,perfumery,0.5500,0.0080,0.01454545,17.0000
d199462b8361a3e047e64595bce5b6ea,stationery,0.5500,0.0080,0.01454545,17.3333
c3002d67c0b8c6449c3a80c1556ad8c5,kitchen_dining_laundry_garden_furniture,3.3000,0.0480,0.01454545,12.8000
f27782bee7a6ae6435305c7b46e5f44b,food_drink,0.5500,0.0080,0.01454545,7.0000
f2d15dbc857e5597dbe82236c424cd79,sports_leisure,1.6500,0.0240,0.01454545,7.0000
f400f539d0b021c06eb35f6838690e09,fixed_telephony,0.5500,0.0080,0.01454545,21.6667
73326828aa5efe1ba096223de496f596,food,0.3300,0.0048,0.01454545,4.2075
817e1c2d22418c36386406ccacfa53e8,furniture_decor,2.7500,0.0400,0.01454545,10.0323
85c39c98aac0283cda6c5e6721749c8b,stationery,0.5500,0.0080,0.01454545,-11.0000
5e55f49fd372a399eda3e1888157c8f3,toys,0.2750,0.0040,0.01454545,14.0000
5ebd7b81dfb60b5f6d3dde3327fa7115,watches_gifts,0.5500,0.0080,0.01454545,35.0000
616b8608587aed2e11f568e82ee10c58,auto,0.5500,0.0080,0.01454545,21.0000
62dbbad1385feb9b27edf72b31bc46e1,sports_leisure,0.5500,0.0080,0.01454545,14.5000
6391ff716e6d0271c58f47a692998cf7,housewares,0.5500,0.0080,0.01454545,2.0000
8baff20b1d1f194101d0b37036772bca,sports_leisure,1.1000,0.0160,0.01454545,11.0000
3ecbc951688c7c4888ffe682edb8d651,sports_leisure,1.1000,0.0160,0.01454545,14.0000
40a13d0a09a3d1334e8537ce3194f0ec,sports_leisure,0.5500,0.0080,0.01454545,16.0000
1ca44bcd8ec3cca1bc2080d3c63c16b8,housewares,0.5500,0.0080,0.01454545,10.0000
236a76559b9033d23ad0c58935317672,housewares,0.5500,0.0080,0.01454545,1.0000
2829a5eb8a0ac813672891b4c91f7c65,perfumery,0.5500,0.0080,0.01454545,5.0000
29b9d74c083ef891b8869d31cffb2a3d,sports_leisure,1.1000,0.0160,0.01454545,17.5000
33fac76e7f17367dedaef7954bbb33b4,health_beauty,0.5500,0.0080,0.01454545,13.9500
010951987d78f9d52fbf50a43b690ba1,computers_accessories,1.1000,0.0160,0.01454545,16.0000
e95ee6822b66ac6058e2e4aff656071a,sports_leisure,0.1800,0.0026,0.01454444,9.2727
2efe857938eed1619e7399bd614e8c38,perfumery,0.2000,0.0029,0.01453500,15.0000
b5cd16b170e0359c2b59e10cbc21e791,toys,1.1000,0.0160,0.01453091,18.0000
589c0d57d007f11fee1db92a2ae3f376,toys,12.4000,0.1802,0.01453065,8.0000
dcbdf52239601eca861bf0d1aa598fab,telephony,0.1850,0.0027,0.01452973,6.0000
d47ac622fbf41c4fc51f979a13862000,health_beauty,0.1850,0.0027,0.01452973,9.0000
61984b4164968929229a5bed244e353d,bed_bath_table,0.8500,0.0124,0.01452941,16.0000
0417855683de23ba1e20e8a358a5ac7c,auto,1.4750,0.0214,0.01452203,13.0000
000d9be29b5207b54e86aa1b1ac54872,watches_gifts,0.2500,0.0036,0.01452000,20.0000
05cd024f2c54923c3396db4156fdaa44,furniture_decor,0.4000,0.0058,0.01452000,29.0000
08065cf579a61fed0a11f26426a30d6c,toys,0.4000,0.0058,0.01452000,9.0000
3963a38599692e337822f032da892d5e,home_construction,0.6000,0.0087,0.01452000,4.0000
39a0257f2ddaad536f01a4d2cacf7392,computers_accessories,0.3000,0.0044,0.01452000,17.0000
40a247eff18242601020870abbfb4ba9,sports_leisure,0.5000,0.0073,0.01452000,12.0000
43f1e9b31236ad9ef63197b36bf00dbc,housewares,0.1000,0.0015,0.01452000,13.0000
