product_category_name_english,product_id,price,num_orders
telephony,564d0015be20622253aee5b6e875bea8,29.99,6
telephony,56d708cb5ce58c2040a3b18a0cb33497,29.99,2
telephony,5d98f7de3b78c8dd8d7b62ea22000a65,29.99,5
telephony,5df6b48d02fedad4728b254cfcff3cc7,29.99,4
telephony,674d9e3c3964c35239687c920b19a307,29.99,9
telephony,71191d3e8768745afc1c290c63f6241e,29.99,9
telephony,74ae869eb82594d9cbe6e934cf143e0c,29.99,23
telephony,77115ce07da135cd94ffef9ac16bb1b5,29.99,5
telephony,79da264732f717f10ebf5d102aa6c32a,29.99,25
telephony,7ea6e431566424822291438eddf3091a,29.99,2
telephony,813329d52f377306fa1614ca9a962cd5,29.99,5
telephony,86ecc269de40ba13205e7beeee12f26f,29.99,12
telephony,8b1b115b8dc96bdfa740d4267019a201,29.99,4
telephony,99f265229d46f700208ad7cb1ff48aae,29.99,32
telephony,b59b5899ecf4bcc294a72fdd48adaa94,29.99,18
telephony,c1f5307decb89342351bec53668cffd9,29.99,48
telephony,c21afe62d4629a660593fd9b5e6223bb,29.99,12
telephony,c9c6fde711572c1ad99ca12728c6af00,29.99,79
telephony,cdfbf89ab41de77f2bc60c0194c00d37,29.99,3
telephony,d06a628f2ca3b33dc62348f33678a531,29.99,2
telephony,d34c07a2d817ac73f4caf8c574215fed,29.99,24
telephony,d58020f0dc3b18e41728f846f5072a6c,29.99,11
telephony,dab2413ead0edda9967edbc9bda2a64e,29.99,68
telephony,e112bafe6285b42e5a1d51790dde0a74,29.99,2
telephony,e5da60b217874889dd4becf29412d793,29.99,8
telephony,f34707f5f83dbd799b36e79242802784,29.99,11
telephony,3b0f7951038b105522c2d566b54421f7,29.98,45
audio,25830cd3f917e51e463f79c181a670ae,29.9,3
electronics,4e424a1cee1626e101d211bd604b10e0,29.9,6
electronics,813abede22d2496612b447a3f55f629e,29.9,2
electronics,fb14dbd8b5d4195d70df81f35b593889,29.9,10
computers_accessories,06c6e01186af8b98ee1fc9e01f9471e9,29.9,60
computers_accessories,247fa5b4e2f524a22b21ef256ffc23e4,29.9,21
computers_accessories,30cd699c7958f8352c9f479572eb66ad,29.9,2
computers_accessories,3adf46dbf0aa2bcca9d6fc85e4e7c339,29.9,4
computers_accessories,584d0486add75aa0f5c0660a7cd8afba,29.9,7
computers_accessories,5fe986940fc67df6769cf784fb063395,29.9,5
computers_accessories,7ace8e994998f636a12d3cdc71c6b942,29.9,9
computers_accessories,c2e158a66da842665f27c88015a7dbd8,29.9,2
computers_accessories,dd9b786cc81af951a986f65602344848,29.9,2
telephony,407e01944d78001dbd21da4c2059b8dc,29.9,6
telephony,575889c312f07612d39648ea61253cd5,29.9,6
telephony,5b6263339240fc2b980849790e450c70,29.9,2
telephony,9e8762176dba8eada7ed0259e69c3423,29.9,5
telephony,b815d91de58cd77790d466da3c44e96b,29.9,2
telephony,ee49de8fc5d17f5a154d8c649700f6ff,29.9,2
fixed_telephony,290ada89b05e1dca2a4fe42f1cfc012e,29.9,2
computers_accessories,8c4851c8c9bb79e51a0f3c16cb499cd7,29.89,2
telephony,b1bd4278cdf42ce07b61d1a19d1aed07,29.89,5
telephony,52e5fdcb5e51164483d584c75bd3a478,29.87,15
telephony,7e78ca7b03df674ba01752a0344b3ebe,29.77,4
electronics,3c2f792f1041177a81913a977431a99e,29.5,5
telephony,c4f892b889113bc53371317bd975a168,29.5,3
computers_accessories,d6d73c1fe2e8c0e3e90e2421ffa4b963,29.4,9
computers_accessories,20e7fcf887b571d712eec11b3f74fe4c,29.35,2
computers_accessories,e8b2fecb5049dcecf8c1ff4cfdb03c61,29.35,4
electronics,9c31382f02ac001fe1a33a466471d98c,29.1,7
electronics,bdc3291ab242ec1effc8eb0987850268,29,46
electronics,e1ea2e133d4ca99d20c365d4e3173989,29,4
computers_accessories,5450ae624c196f64c291a61b12ffa3ee,29,3
computers_accessories,5cca824e6a0eebe738c8a6381d0d9349,29,6
computers_accessories,eecc2c78b528d8073b4f1c4bddf92aae,29,16
computers_accessories,278cade00c52e9e5c49c7c32c68872cd,28.99,2
telephony,50e4fb90b9628bf559883ab24eed361a,28.99,2
telephony,73c61364b22d14eac780a200b81d34c5,28.99,3
telephony,a0cb23ea9b98f51407ac7bd1fcd29c2e,28.99,11
telephony,a0f73bcb4e1fcfb056cfdc6ca7222249,28.99,2
telephony,a321aef4233c6e0d55788de8b9a3aeac,28.99,3
telephony,ab4d0d8e7348b45ce6c791374f098eed,28.99,3
telephony,b77dd6385638733dd46bf68b093715b7,28.99,2
telephony,c9845573653d06921e63975a8eca331e,28.99,6
electronics,62ad9a8972411e333e16347051a98e2a,28.9,8
computers_accessories,54c31c4585d30843421c7ea07d80f84e,28.9,2
computers_accessories,a412aeba7360afad41b632da6b27105c,28.9,3
computers_accessories,c702ae743958a81cd230189d4e72674c,28.9,2
computers_accessories,de480e3ae31eea2d2d97d694c43172fc,28.9,18
telephony,2ebe00f53430b4eb4086f08409ec7760,28.9,5
telephony,53075a78fc601d6eb47e8ad2d142b7a8,28.9,3
telephony,64c8f1a52b407d92518a1f8b79240a70,28.9,2
electronics,1a3577790b3f28eb137b105c4d62ca17,28.63,4
computers_accessories,ec3f8e78677c7e0395b155bc67417158,28.3,8
computers_accessories,c23381297fa734ea441a15d723199fb5,28,7
electronics,7e33f4a1c59f89da30a335b2dc2de187,27.99,2
electronics,afdcd7fb20b2bb98322d2b1400c074cf,27.99,2
computers_accessories,2d4729e4bd9debaf6fcc53c26c0f37d1,27.99,5
computers_accessories,51f3479189a7783a3a617acd8e44be48,27.99,3
telephony,0c4709ae5ad2750dd34dbaff9d5bbd3d,27.99,4
telephony,133eefb3fc03b13ebded258788747304,27.99,3
telephony,1eacd44485008a89ec96c524993d8207,27.99,5
telephony,2990952a0c7c8dd6c64d1db4d183c1fb,27.99,4
telephony,2c2491f31fe7320124ccf2f3404354a6,27.99,5
telephony,31e085df58ad2bb752bfbabd1972197c,27.99,5
telephony,3308e7337d30a51ac18fa4e9e72b310c,27.99,4
telephony,33a556a744bc9ea4e216c3990d352d03,27.99,6
telephony,33f17ed3c6906f7a7ae17a0843536db4,27.99,12
telephony,386703f26f328414fe118e10a5d92675,27.99,5
telephony,42f61cf5c925b4e7fad27faee993c145,27.99,6
telephony,5348b1bdd951b67a4d2a58992e2233ed,27.99,2
telephony,5871595bfa953a147858baba9827a059,27.99,2
telephony,59ebd2c07d59483d0855b5b3d5e18728,27.99,16
telephony,6157bc1be1e8edc531fc0c94dddf5ac9,27.99,2
telephony,64d33e6bd1b905a31c2f96f584e6a0c8,27.99,22
telephony,664085fcb2616db929da15dc9ac204b4,27.99,2
telephony,6d7a4492be45dfb8e38e762efe6614a4,27.99,17
telephony,84d2057bc1f88332d0892eea0e997d28,27.99,14
telephony,89c759803e084e177bd98baad6fe67fb,27.99,2
telephony,8cefe1c6f2304e7e6825150218ffc58c,27.99,8
telephony,9276ddb0d445c1bfcac493452b6f0ba4,27.99,2
telephony,97017430754804328eb9597b7f85da03,27.99,69
telephony,a453b4ccccf554efba31d5ada5a59a60,27.99,4
telephony,a47295965bd091207681b541b26e40a5,27.99,6
telephony,b1710c76a2b88d24f13cf3afbb18d700,27.99,3
telephony,b80921007ed3f68cf6e536e6daf08610,27.99,21
telephony,b9454f6cd728a6e0510e3c4ba8c25263,27.99,3
telephony,ba5fb4ab9cd70d201b74b5bad9d4ca00,27.99,11
telephony,c917cd48f8178bc6e1e4bf902c7e0b83,27.99,5
telephony,c91fd1bf3e75d3b29370483ffda5eee0,27.99,2
telephony,d22751a68b1be27e8cc1e6e328ffbc39,27.99,2
telephony,e0ad25bc5c1a836e8ce38526c92491a7,27.99,3
telephony,e9e7c986c179d190220afed62bbfd79b,27.99,2
telephony,fcd3383d6f4f1c10260d479342c4fd54,27.99,2
telephony,fcf28afb1353f2f12ea041dd74954226,27.99,18
telephony,ffe75578163d45caa52bca3529cb511e,27.99,2
electronics,6a8631b72a2f8729b91514db87e771c0,27.9,62
electronics,a9028257171c93a8d948ff95a0082b0d,27.9,7
computers_accessories,0ecade74f3c3fb56a9256d425e7d535c,27.9,3
computers_accessories,220bc6afbb138c2e99fffc0f9838afd4,27.9,4
computers_accessories,3275f9e184aa1d82aa1e2517017bda63,27.9,3
computers_accessories,462ca84097e3116f8dc7642fb057b4b2,27.9,5
computers_accessories,6c56299e19ae706d1907a4b19162435e,27.9,3
computers_accessories,7cabdd3cd47d37e33d2c6eabff08c1a6,27.9,2
computers_accessories,a1bf559ac1eab015ba992bd76d9d76c7,27.9,22
computers_accessories,a35a9f46dcee0a67c8c7ad8493eb4135,27.9,50
computers_accessories,ad1363e145be3de4efec013051b14322,27.9,2
computers_accessories,ade881d3a9e73b511c630460c74dd92f,27.9,4
computers_accessories,c519f4684e315ead8f279de375f4aa61,27.9,2
computers_accessories,cb71b23bd70b9df12843e4dfb9ed09c1,27.9,4
computers_accessories,fa335dcd3999105b8bfb1ce9300de4d1,27.9,6
telephony,b6ea15ce7ec34fdebd80ef71de3a24bf,27,3
telephony,16fdfb4f828bedbe3ad9a00162bd5339,26.99,3
telephony,6d2c812450dd02b2f87495af63f9b709,26.99,5
telephony,77255774965600c1ae00627edb86b9d1,26.99,2
telephony,94e6f132095f2a1ee6a6ba8330a9f9c0,26.99,3
telephony,999f8a403c25d68c828a6915e13e89d9,26.99,4
telephony,9aa9caee155847cddb376a05b9a39791,26.99,17
computers_accessories,20cfa43a881c16cdedaaab83e139d302,26.9,2
computers_accessories,76eb799b655cf6ad3354a092e11246dd,26.9,2
computers_accessories,d79c1b22417ddb8b9c157685628fe411,26.9,2
telephony,2a71535169f1f7a56b266e6877bb8cf9,26.9,2
electronics,bfa3278e134f379b6be461cc463009e3,26.89,2
electronics,bcb73e60afae97b054a92e2a80759091,25.99,4
telephony,2345a354a6f2033609bbf62bf5be9ef6,25.99,3
telephony,2442a59b08910404b77c87210a0757b5,25.99,2
telephony,407729653f67fdfa6e588c6b0853edd7,25.99,4
telephony,466d263ce8b7bd275003ee2104428127,25.99,22
telephony,920efad5907c4034a1ef4c4c11b17fee,25.99,2
telephony,b4d9c32c307674e72fe46c424e3d4824,25.99,4
telephony,b57a4072f1286a401272930c85221f91,25.99,4
telephony,b6bdebb92f595f00c73bd42e0e3a8517,25.99,7
telephony,c3fff1789c3ee48e562e3ce051a4fa3f,25.99,2
telephony,cfa9c98a148ace270ebd4a856316c227,25.99,2
telephony,f5bb0eef3914b07a9dea355a6a3069da,25.99,7
telephony,f7186d0740a850c2f73f4b67959336fa,25.99,3
electronics,308a7360ee2e0ecfb6aa7708428692af,25.9,11
computers_accessories,2e0ce433616916840a405d0853407af8,25.9,7
computers_accessories,e4dbc5980f1159e257a31c8eb4ecd78a,25.9,3
computers_accessories,6f58431a7150fa91bac9f28f5454a8e8,25.89,7
telephony,376450070f391460f4b67e13166cae60,25.77,3
electronics,1b7ce992a80ac036dd9ab73d08289712,25.5,9
consoles_games,45e67c8e544137e6c9dc0b1786f005c1,25.49,2
computers_accessories,ad673c1cd02b966e931f9db4fdc34791,25,2
computers_accessories,f2886fbf788880954be8b4399aead7c8,25,2
telephony,125d26eac85cf57783e2b545149ad38c,25,5
telephony,1ecaa47c3ade7f098ca5dd97e8dcb018,25,2
telephony,28beefcab28e6a3b659bae1bf1cbe453,25,15
telephony,db753afa921ad9943950ac46194a0031,25,3
electronics,4e18c6967304419be650ad67237966ce,24.99,4
computers_accessories,060c17562f97e5bb60bc0dfa4dd5b3f2,24.99,38
computers_accessories,2aa78e35ddc1d5d30a51a3cb89e4149a,24.99,3
computers_accessories,5bd46344df36a730cedb3c85d2d1b573,24.99,6
computers_accessories,a3bb3642ad1170e55d345dbf5953f38d,24.99,2
telephony,044f05bc9de36e8a693a83e4bc79dd0d,24.99,32
telephony,080a388eb2bd1051b01f6fc4ca659450,24.99,4
telephony,08fb1fed44ecc852b3ab9363b00d1c03,24.99,7
telephony,0b0918a3b5efe0c8ea609a26b14e1bff,24.99,6
telephony,0f322750505d1e7d8c79269bf22aecda,24.99,2
telephony,1107055c5c960ef6e183e781260aeafd,24.99,8
telephony,1191e61a83c807323c6c1cb5eac9ff3c,24.99,8
telephony,1a7340927178189657dfa923be3bfdda,24.99,2
telephony,1d3d7e2bc2cb75e4e2c798ec9aae0279,24.99,2
telephony,2085b8256faaa5fa29b2bc321eb053d9,24.99,2
telephony,2b89194a2977f53d2d61aeeda4165417,24.99,6
telephony,300deb83a9598a4b832ee43a126c5839,24.99,4
telephony,31c79131e883e5fd8c4c85fe9f7d2bb2,24.99,21
telephony,38ad86e536a0e27c5a4d2dc30964259d,24.99,6
telephony,3ced865c94d3396f990864fa7aef9104,24.99,5
telephony,3eb235314db36995d65c80718db4fd85,24.99,4
telephony,4611bb7e0ac415d6ae411925356bc93a,24.99,3
telephony,4a25d757ff72fad7534f478c90be77e6,24.99,22
telephony,555fb1933a0229450e7c01860a394dd4,24.99,2
telephony,67cf741b2e7fa5801046eeb8b95b8aa8,24.99,8
telephony,694cbe624717957c7536ef8cd9dfbf57,24.99,3
telephony,7094ed51ce16d5ba737ef483df555c6f,24.99,4
telephony,729c55b4509d36c18b86f0bacc17ca5d,24.99,5
telephony,7d3297b1d734f63d40632fcf8e1a2cec,24.99,12
telephony,831b1757a9744c37ddd574b5eaa3cc9b,24.99,2
telephony,854f1672c41eaa84b3e3a79e06146f63,24.99,12
telephony,951e2998189b05082eab2080036b135b,24.99,3
telephony,96d2a150ac4532d4d55c554d309bbc59,24.99,3
telephony,972c0d7dad0a283c8704296f1acaadd7,24.99,2
telephony,9b6bfa37bf400cdadb8f867ce97855ae,24.99,4
telephony,a216f363d00d836f8ed41189b7ea0c91,24.99,2
telephony,a2da86fa759178e9e58e54aa1a144e59,24.99,22
telephony,aa639608e62d229ef7dd04933ece34a1,24.99,3
telephony,ab169b33d13e5041b9b9d4a2fafce9d9,24.99,8
telephony,b1688f579e9213539ee21cf15ac4382a,24.99,3
telephony,b5b528db19a9a5c011aa6f444f510327,24.99,3
telephony,b7029935abacaa5e117b31bc355e9341,24.99,2
telephony,ba453af64b21e4179a5635683be46d15,24.99,4
telephony,c24d27905e6d1242d7366746a126e130,24.99,4
telephony,cb0c2c97fb2fca149a11c2f14027895d,24.99,5
telephony,cc21bdb00e05f6cf2c10126d69d1a7f0,24.99,2
telephony,cd657380345b2ab760f39105fb163005,24.99,4
telephony,d3e08a8d7b87b86014638167087a8eaa,24.99,2
telephony,e50c2e5c542dd022f410b11b78c7d65e,24.99,2
telephony,e52703b3a28722cd38f045d5ebf09b84,24.99,2
telephony,edcda2e50aadade37544f55a8da52207,24.99,4
telephony,f286c2fe211df4102919d0bed084dddf,24.99,5
telephony,f5043f8b770cb875d3157ec66f8a9dd3,24.99,2
audio,53090d94b00b6613c77382b7f4617d2b,24.9,3
consoles_games,0a70bfd7366ebae1c146277751691546,24.9,5
dvds_blu_ray,2d31f67b1edd83be73d1448bc1f1a7c7,24.9,2
dvds_blu_ray,6f19f41a7c7ac7e45f4070d07ed80a75,24.9,3
dvds_blu_ray,812b558694cd8e22f35f9d1bcfb549b5,24.9,2
electronics,a5633cb3c488d04d36b0191dce4c8bc1,24.9,2
electronics,af5aac02e260524f3ee6ddb12522c293,24.9,2
computers_accessories,30ad9d2c8a8e788a606a6c23e07260a9,24.9,2
computers_accessories,fcf50ee5ad1f1a48671052487d2b0bff,24.9,3
telephony,3cb27db8c8015afcf219721d4fc10148,24.9,2
telephony,56eb39314ca59c39efa1e28beb073abe,24.9,4
telephony,a388f2043ca885de714453e4fac616e2,24.9,2
telephony,a53d9459ab35c28053d6b7732fb8ca07,24.9,5
telephony,b697c503df6dc2612e7f601a189718d0,24.9,5
telephony,b804bd070b03e990e6db597e36634cdd,24.9,2
telephony,c1d6298abf132c4391d57e81599d415c,24.9,2
electronics,0b0172eb0fd18479d29c3bc122c058c2,24.89,16
electronics,0b9ee48363c794d37d5e9991d72f9b55,24.89,2
electronics,3e0bf199429e16f10824e5fc7dd33213,24.89,4
computers_accessories,01cda14e6051f3dcf61bb80abf210b79,24.89,2
computers_accessories,555796dfc4799923dc94be876085279c,24.89,4
computers_accessories,e76438822c17316d276c27e52e588931,24.89,2
telephony,76706412ce5e2ae50ebcd57177232861,24.77,2
consoles_games,f7d67abec0a2ed71d5125e6eecbd8db9,24.75,2
consoles_games,0aabfb375647d9738ad0f7b4ea3653b1,24.5,142
electronics,4c6a40b5fdcc849875c3d0b3144ea1f5,24.5,2
computers_accessories,2b0233a7e7ded4751e8e3812f9a4553e,24.49,5
electronics,5ab535a49436f1b34f5b83ca7375c4ef,24.12,6
telephony,a6a86219152d22366ffe68794aa1c219,24.07,2
electronics,750cf819d127191920eda79a4b6fb479,24,2
telephony,b000447e24e31a4d7e628ca4d0622131,23.99,6
telephony,c3d5a66bdd6bd3a9c7b3b53a46adc4d7,23.99,3
telephony,dda99bcc1a209dcb83f788230d3ff4b4,23.99,3
telephony,ef1c671d636510846d72e7aa3af1e0a5,23.99,10
electronics,00f8c37377b038c9c791128d2f928111,23.9,2
computers_accessories,56c7e8adc8769d3dbc4dd74145c0e83c,23.9,4
computers_accessories,837b5c6df9ceb8a9c604e78fde0e60a2,23.9,8
computers_accessories,e38ae1121c1566bb56b728d8079b2d75,23.9,5
telephony,3014e35fd70fce29095ced5cdc89f4ce,23.77,3
electronics,0b039b61011417822882815943f13dac,23.7,21
electronics,dd0dcee76f9c12fff4bc0eb641d57c7f,23.7,43
computers_accessories,ad4b5def91ac7c575dbdf65b5be311f4,23.48,22
consoles_games,9e0abf2fbcf4445cb287fbf474dcd8ed,23,2
computers_accessories,07810038e53a9f409577581bae23fa1a,22.99,3
computers_accessories,e6fd80a00ebb1a3e0d58a38555fbbf2c,22.99,16
telephony,03c395f45f46b57acf3db9a696fba6d6,22.99,2
telephony,090ab1523d3fe5832c09a55b7195e32b,22.99,15
telephony,4428f48461e892ef845849d4086d8d3f,22.99,2
telephony,49e15e6133b2f4e4fccb783a8e716707,22.99,2
telephony,67d2c4ee8fd08752a32aae5f878740aa,22.99,6
telephony,9319e2f1f22df2c8e4a74f8b8f392e24,22.99,3
telephony,b8c89a9d4b89606a42a4ee8f3cf16d5e,22.99,2
telephony,b9c742d2c1b06bc064c7aee11440e5ad,22.99,5
consoles_games,0ad0b4d6bac55daa9cd221ea08ccbfac,22.9,2
electronics,0abf3e78cba7361d44b40b471592ad38,22.9,3
computers_accessories,0faa4ca558654b554d4d09abd8fe33d2,22.49,5
computers_accessories,25a2985f8f3f93ddf1c1d26847658dad,22.49,5
electronics,0e0487ef680ae92e064423238d1b4c05,22,6
electronics,217967bea3b974779feb2aabef6c9592,22,2
electronics,4440eee33cc4fe9710fb8b024a128bcd,22,2
electronics,56e841b3011bbc87265ef5c05544e7c1,22,2
electronics,bcaccccaa0255d8132172dfe9c10ab2e,22,3
electronics,cde3bb853ac754da1e3ab62b7c2593a9,22,2
computers_accessories,6d2fde7d12bb6ff367dbda120ba8828e,22,18
computers_accessories,fb29f48bfea41db52e349454f433340e,22,10
computers_accessories,635da37711a6b8a8adffc07ab6a5c9b0,21.99,2
telephony,02293621a345f7cddda16c5d9c7990e4,21.99,5
telephony,0ce1e35bdc6af7e582e7ef9363e29b5b,21.99,9
telephony,3dcb86c4edb8114c8d7b3fcacc632027,21.99,2
telephony,4e31a347129c0a0928d3c620d4f013ba,21.99,3
telephony,5568499d3c902609fbaa24d6639ef909,21.99,3
telephony,57d79905de06d8897872c551bfd09358,21.99,29
telephony,688f7f7b6c5a6788b084c4cc80f988f8,21.99,2
telephony,6d3397316a9cca69919dfa62be97a35f,21.99,2
telephony,7127d16c840983cf82440bff9277f6ef,21.99,2
telephony,71a8ee0a8b3fe29f6d89c75e6c1d2dba,21.99,2
telephony,7770bdde7d6bfd349bfdeabc4ce54c07,21.99,9
telephony,844c6d466a0b3ae37536094e43dc4522,21.99,4
telephony,913dfc85a7c4fd983be2290f7436bedc,21.99,2
telephony,9256d5ffeddcdb1ee516de53414ff1a2,21.99,3
telephony,a78e2e8f49106bb2123fe7541fa86640,21.99,2
telephony,a8d952e8e5436a6fe36d24c402d100de,21.99,16
telephony,aee9cd26256b232251c668f81a66a52e,21.99,4
telephony,b37b72d5a56f887725c2862184b8cab8,21.99,6
telephony,b72dc9d458ca694e434d1436566693cf,21.99,2
telephony,cae2167feedb9388aa9baffbff44e5f4,21.99,2
telephony,cc158c284564106f4b668ae02389e2c3,21.99,3
telephony,d03b85d1b98bbeb63b41182721312e17,21.99,2
telephony,d72542d54fc3e2e41ba701982a67b1e6,21.99,2
telephony,f0b543161e745b6c80a79c368db167a5,21.99,12
telephony,f906dbac60e535e0e5c313eaf7c5bfce,21.99,2
telephony,f9379f60154525fc7b7aab43e4f14651,21.99,2
electronics,474bb6b54fc608ca71059a6c4f7ecda3,21.9,37
electronics,50fd2b788dc166edd20512370dac54df,21.9,40
electronics,523af7268f3fb3b843cbae0c6b6526e0,21.9,2
electronics,566a4f2c4385f36d15c00dfcaae132d1,21.9,45
electronics,b9023d686fca0dca3ac844814e92e92b,21.9,6
electronics,fcf6d4fd2e97087087d61d228999d662,21.9,3
computers_accessories,2b2d98d1e9b6f68a472c5ace64d704fa,21.9,8
telephony,824d0f65de327bae9d13bbc23528c79a,21.9,4
telephony,aba92acbdc38cb3a656015d4fa601a23,21.9,8
electronics,2a3539131370b3ac020dd5f7a656a53d,21.89,8
computers_accessories,b3b0bce74668bf355cbd94db1e4d17b9,21.49,15
computers_accessories,d4d1de9db08cae166ea1a506ea87769b,21,6
telephony,12f54c9922a614df9d112a6d7537bb9d,20.99,3
telephony,a00cd7752fb98e0a8382def60ecc0b17,20.99,7
telephony,bd4e7a1b24eac65ff1e13c8b2122f19a,20.99,2
telephony,c8d90cfcce13c0471dc483876a080e87,20.99,3
computers_accessories,30001d6521e7d5826eb1881050cea7e7,20.9,8
computers_accessories,95c40b993a22463c83beb5c51a03d46c,20.9,20
computers_accessories,fcb0e3bd6245e82cb0203dca6c126e43,20.9,5
telephony,7f0362988b16ac7b5f65dc5fd0fbc77f,20.89,8
telephony,08ddfb809affc027d1aec6d639969dbc,20.49,2
telephony,3bf28879e1992bc098404cbf06003647,20.39,2
consoles_games,c791b04d3b13eee774519d5b854ac38a,20,2
electronics,facd7264a689baabdce2373c4feb2dca,20,9
computers_accessories,37687af102d29a6259f660049b66872b,20,2
computers_accessories,616916cbe0a6e8a16fdacd908f05d030,20,2
consoles_games,b93f2b23015548acbb6f8ee47a1fafa7,19.99,2
consoles_games,c9fa6a0dbc5b979d8c99f38c3c9c912f,19.99,8
electronics,0b7eae36ce650711b7697a9ced9bacac,19.99,3
computers_accessories,0c4d0a08f95c7b7dc5dc7402bfdafd4c,19.99,2
computers_accessories,1a300f482e35d7eac74b229be067aefd,19.99,21
computers_accessories,1e4ab43607e527a9a558faa24a9e6e81,19.99,2
computers_accessories,20b4a894367b7b66ea1c5ae7efb5a7eb,19.99,3
computers_accessories,53f345740817185c3b226e722a2f729a,19.99,2
computers_accessories,63691161b972f49b88dbd59ca3bf692f,19.99,2
computers_accessories,6debe62ce3828652a75c52d11bb012e7,19.99,4
computers_accessories,787a4f84b1a006dcf7b568487c8589b8,19.99,2
computers_accessories,b7c26f18ec50a3fbdb10c7189b8f459d,19.99,5
computers_accessories,c355107c94aa24d4c2759b22041fa325,19.99,2
telephony,0649f548e3fa70d40eb8fd98ecfe6322,19.99,2
telephony,0a18ef4868095d4c83357e58020e3397,19.99,2
telephony,3ea9fe739cd6a9bd2be0ba05c290498a,19.99,6
telephony,5546b861464398b784d10d8894ac97b0,19.99,2
telephony,5bd6493a2d5a384987386f2696bae33d,19.99,11
telephony,633cb41f42ef3dcfc01174d27637d0ad,19.99,2
telephony,afce90df29b9a0c1bfe5e1033f1197b1,19.99,4
telephony,bdabd28372ee8e7e7b3a825efd22a8fe,19.99,2
telephony,c3b8f6be3507bb05fd83797f81f679bc,19.99,4
telephony,c3df8a716bc06d8fed63c0ed6e2c904d,19.99,2
telephony,d787de6a880320609e500adbb90fb9c7,19.99,5
telephony,dbfc3878e8b8a96816236363e132e6e3,19.99,7
telephony,df3ad3f81d16c72bccc160c5c81e40d3,19.99,5
telephony,eb551aa4ed7eb5e2839d5b7d2896bece,19.99,4
telephony,f99af3a3d10f7a52df7eb10abd1b72be,19.99,2
fixed_telephony,3a621027279799b05b8b6492a92308ca,19.99,2
fixed_telephony,4633dfeb3a2588bdb52af32d504b44eb,19.99,12
telephony,40749a37d68c1827c0ccd1844e9e3c8f,19.95,2
audio,7c4a8bec217df1de0df2b5aaf8175b65,19.9,40
audio,e0884eed28311e4365d93a89ac57eafb,19.9,7
audio,f124ba93c961061c1358bab8b90730ba,19.9,3
consoles_games,794c86fac605d182da0e2e7965c047f6,19.9,3
consoles_games,a3cdb889819a08cb9f6a68de568329e5,19.9,3
consoles_games,be93f4f9930c70a83456e2c9cb408a85,19.9,2
consoles_games,c2e3277619aa6604c0d6e288ef059ede,19.9,2
dvds_blu_ray,c82cf18016c429035d415a45a1546652,19.9,2
dvds_blu_ray,ebad2408485504e930678ed1af88790f,19.9,2
electronics,05c8eb0ae68c09cae5b68d673652e7f8,19.9,2
electronics,58493ca240e8c701678576a04c2d6336,19.9,4
electronics,5d66715cc928aadd0074f61332698593,19.9,64
electronics,6803077179d24889430188e03fafd31a,19.9,40
electronics,7a49adf051c1e6fc5b639a98d17756f0,19.9,7
electronics,9cd79ac3aef250c2bdb124ba243ec5bf,19.9,2
electronics,a7a9c0eede9320acf479daf444835d90,19.9,2
electronics,b99e4f4fa3f421e0ffbd512d9f152dec,19.9,30
electronics,c66473cee835e09bdd0edc66f628af7c,19.9,3
electronics,e55ba61cd47a02e2b5479c63c7db13fd,19.9,4
electronics,fed5c40c27e1c88560a9e92d82ee0825,19.9,22
computers_accessories,134957eeec87be2414ac629ee0b947a4,19.9,17
computers_accessories,145978af3e89b318be0b717a0953649a,19.9,26
computers_accessories,31c4cfda24c7c817aa9761fa55185dd2,19.9,8
computers_accessories,38273c03eb0f88327f62c1d521260623,19.9,14
computers_accessories,3a8bbcf3084a3e388588a1b43e188d81,19.9,3
computers_accessories,418d8bb517562fb8e8a2f1c5de0afa70,19.9,3
computers_accessories,50f5f13adab483598dfb6a40afaf70b6,19.9,5
computers_accessories,6e79f7513adfd9ac67faa19f0d4ace53,19.9,2
computers_accessories,6fd226a10216de446ea64b67ebc6d8cc,19.9,4
computers_accessories,88bffa97ba651ca4ee0710fa7e0e9653,19.9,2
computers_accessories,cde75c133e1a001c3ffff4f164ce5ef2,19.9,4
computers_accessories,d712f3d74faee06c405c93b0b64b8778,19.9,2
computers_accessories,eb2ef5be3d5deff674149b9465d44738,19.9,4
telephony,0d9cceec564febe77a44f8123dc2279b,19.9,4
telephony,10ea4a7c88d50bd3568146a5522d8d42,19.9,2
telephony,207bb2d8180c2c7654872f6fab96e40e,19.9,4
telephony,352710ec4fab1854c11d4044880afff3,19.9,2
telephony,3a3232c5a8df0895d04012fb058f4bbe,19.9,6
telephony,40f9995eecfc68f54991ca49582e9885,19.9,3
telephony,7541919b37eec10cb22469315a0c7328,19.9,2
telephony,7af783fa0f69ad4926527e4e9182268b,19.9,3
telephony,8d4f2bb7e93e6710a28f34fa83ee7d28,19.9,3
telephony,94021629fe94938c83a4bcd146938d8b,19.9,2
telephony,a0045b8457877b5981ed6c79b9b0765a,19.9,3
telephony,a2a074bf18230a66559fa3ba6977bcad,19.9,4
telephony,bef21943bc2335188429e1638ef99b81,19.9,2
telephony,c3ae2001a36724730fbc90605b9278e2,19.9,3
telephony,c72d57da8ba2412527531d97106eb8ef,19.9,2
telephony,d472d40a9bd1540640ccc224d6d84319,19.9,2
